CustomerID,NIK,Annual_Income,Spending_Score,Profession,Work_Experience,Family_Size,province,city,district,gender,birth_datetime,birthday,age,regist_code,birth_year,generation
986,3207041509870016,55109000.0,53,Artist,8.0,3,JAWA BARAT,KAB. CIAMIS,Sadananya,Male,1987-09-15,15 September 1987,36,16,1987,Gen. Y (Millenials)
988,3273115203630019,185306000.0,47,Entertainment,0.0,2,JAWA BARAT,KOTA BANDUNG,Regol,Female,1963-03-12,12 March 1963,60,19,1963,Boomers
989,5311054812990002,154787000.0,84,Executive,3.0,5,NUSA TENGGARA TIMUR,KAB. SUMBA TIMUR,Tabundung,Female,1999-12-08,08 December 1999,23,2,1999,Gen. Z (Zoomers)
990,7414076104060008,109759000.0,96,Artist,9.0,3,SULAWESI TENGGARA,KAB. BUTON TENGAH,Sangia Wambulu,Female,2006-04-21,21 April 2006,17,8,2006,Gen. Z (Zoomers)
992,3601191103910012,130697000.0,93,Artist,1.0,2,BANTEN,KAB. PANDEGLANG,Kaduhejo,Male,1991-03-11,11 March 1991,32,12,1991,Gen. Y (Millenials)
993,6110032205840006,115916000.0,24,Doctor,13.0,6,KALIMANTAN BARAT,KAB. MELAWI,Ella Hilir,Male,1984-05-22,22 May 1984,39,6,1984,Gen. Y (Millenials)
994,8204086908730015,69814000.0,53,Artist,9.0,2,MALUKU UTARA,KAB. HALMAHERA SELATAN,Bacan,Female,1973-08-29,29 August 1973,50,15,1973,Gen. X
996,5204141301580002,56583000.0,65,Healthcare,2.0,3,NUSA TENGGARA BARAT,KAB. SUMBAWA,Empang,Male,1958-01-13,13 January 1958,65,2,1958,Boomers
997,3502054603060005,185843000.0,36,Artist,4.0,3,JAWA TIMUR,KAB. PONOROGO,Sawoo,Female,2006-03-06,06 March 2006,17,5,2006,Gen. Z (Zoomers)
998,7201116106920003,171825000.0,22,Entertainment,10.0,4,SULAWESI TENGAH,KAB. BANGGAI,Luwuk Timur,Female,1992-06-21,21 June 1992,31,3,1992,Gen. Y (Millenials)
999,7505021207990006,77976000.0,95,Artist,11.0,3,GORONTALO,KAB. GORONTALO UTARA,Kwandang,Male,1999-07-12,12 July 1999,24,6,1999,Gen. Z (Zoomers)
1003,6207102306900013,158335000.0,45,Healthcare,2.0,5,KALIMANTAN TENGAH,KAB. SERUYAN,Suling Tambun,Male,1990-06-23,23 June 1990,33,13,1990,Gen. Y (Millenials)
1005,9124071909560006,119625000.0,3,Healthcare,4.0,4,PAPUA,KAB. NDUGA,Mbuwa,Male,1956-09-19,19 September 1956,67,6,1956,Boomers
1007,3312255812620014,101007000.0,60,Lawyer,0.0,6,JAWA TENGAH,KAB. WONOGIRI,Puhpelem,Female,1962-12-18,18 December 1962,60,14,1962,Boomers
1016,3201275112910004,100890000.0,60,Entertainment,4.0,4,JAWA BARAT,KAB. BOGOR,Caringin,Female,1991-12-11,11 December 1991,31,4,1991,Gen. Y (Millenials)
1019,7308054601980013,106669000.0,22,Lawyer,1.0,7,SULAWESI SELATAN,KAB. BONE,Tonra,Female,1998-01-06,06 January 1998,25,13,1998,Gen. Z (Zoomers)
1021,3573031202820007,119259000.0,91,Healthcare,1.0,5,JAWA TIMUR,KOTA MALANG,Kedungkandang,Male,1982-02-12,12 February 1982,41,7,1982,Gen. Y (Millenials)
1023,1605127103780003,55472000.0,51,Healthcare,1.0,3,SUMATERA SELATAN,KAB. MUSI RAWAS,Megang Sakti,Female,1978-03-31,31 March 1978,45,3,1978,Gen. X
1024,3506021903680004,99423000.0,82,Healthcare,0.0,5,JAWA TIMUR,KAB. KEDIRI,Mojo,Male,1968-03-19,19 March 1968,55,4,1968,Gen. X
1025,3602166311030004,146221000.0,25,Marketing,0.0,3,BANTEN,KAB. LEBAK,Cijaku,Female,2003-11-23,23 November 2003,20,4,2003,Gen. Z (Zoomers)
1026,6403066510900002,84238000.0,31,Artist,1.0,2,KALIMANTAN TIMUR,KAB. BERAU,Gunung Tabur,Female,1990-10-25,25 October 1990,33,2,1990,Gen. Y (Millenials)
1029,1205091211630004,167420000.0,38,Artist,5.0,2,SUMATERA UTARA,KAB. LANGKAT,Secanggang,Male,1963-11-12,12 November 1963,60,4,1963,Boomers
1030,6106131606850007,101846000.0,17,Doctor,3.0,2,KALIMANTAN BARAT,KAB. KAPUAS HULU,Empanang,Male,1985-06-16,16 June 1985,38,7,1985,Gen. Y (Millenials)
1033,1278015101760004,83043000.0,76,Executive,0.0,1,SUMATERA UTARA,KOTA GUNUNGSITOLI,Gunungsitoli,Female,1976-01-11,11 January 1976,47,4,1976,Gen. X
1036,7318125105880015,165772000.0,51,Healthcare,1.0,4,SULAWESI SELATAN,KAB. TANA TORAJA,Mengkendek,Female,1988-05-11,11 May 1988,35,15,1988,Gen. Y (Millenials)
1037,1701085109040017,178217000.0,38,Marketing,0.0,3,BENGKULU,KAB. BENGKULU SELATAN,Air Nipis,Female,2004-09-11,11 September 2004,19,17,2004,Gen. Z (Zoomers)
1038,1306052202630005,162612000.0,98,Engineer,1.0,6,SUMATERA BARAT,KAB. AGAM,IV Koto,Male,1963-02-22,22 February 1963,60,5,1963,Boomers
1039,9201512303860017,99872000.0,53,Entertainment,11.0,3,PAPUA BARAT,KAB. SORONG,Klasafet,Male,1986-03-23,23 March 1986,37,17,1986,Gen. Y (Millenials)
1040,7109056209740013,142566000.0,77,Artist,1.0,7,SULAWESI UTARA,KAB. KEP. SIAU TAGULANDANGBIARO,Siau Barat Selatan,Female,1974-09-22,22 September 1974,49,13,1974,Gen. X
1042,1707111407800017,187841000.0,38,Artist,1.0,4,BENGKULU,KAB. LEBONG,Uram Jaya,Male,1980-07-14,14 July 1980,43,17,1980,Gen. X
1043,8204186004770012,171921000.0,50,Artist,1.0,6,MALUKU UTARA,KAB. HALMAHERA SELATAN,Kepulauan Botanglomang,Female,1977-04-20,20 April 1977,46,12,1977,Gen. X
1044,3203256004580002,115299000.0,87,Artist,6.0,3,JAWA BARAT,KAB. CIANJUR,Campakamulya,Female,1958-04-20,20 April 1958,65,2,1958,Boomers
1046,6501011607830019,172378000.0,39,Entertainment,5.0,6,KALIMANTAN UTARA,KAB. BULUNGAN,Tanjung Palas,Male,1983-07-16,16 July 1983,40,19,1983,Gen. Y (Millenials)
1047,1871152812950017,146597000.0,31,Engineer,1.0,4,LAMPUNG,KOTA BANDAR LAMPUNG,Way Halim,Male,1995-12-28,28 December 1995,27,17,1995,Gen. Y (Millenials)
1049,3404076008010018,163585000.0,49,Artist,9.0,5,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,Depok,Female,2001-08-20,20 August 2001,22,18,2001,Gen. Z (Zoomers)
1051,9209041109770010,149764000.0,1,Entertainment,0.0,6,PAPUA BARAT,KAB. TAMBRAUW,Kwoor,Male,1977-09-11,11 September 1977,46,10,1977,Gen. X
1052,1406141008060006,116822000.0,84,Doctor,1.0,3,RIAU,KAB. ROKAN HULU,Pagaran Tapah Darussalam,Male,2006-08-10,10 August 2006,17,6,2006,Gen. Z (Zoomers)
1053,2171096911770005,109346000.0,37,Entertainment,1.0,2,KEPULAUAN RIAU,KOTA BATAM,Bengkong,Female,1977-11-29,29 November 1977,46,5,1977,Gen. X
1055,1701105304850015,166644000.0,66,Artist,8.0,6,BENGKULU,KAB. BENGKULU SELATAN,Bunga Mas,Female,1985-04-13,13 April 1985,38,15,1985,Gen. Y (Millenials)
1056,5306075810730009,181270000.0,56,Artist,1.0,1,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Solor Timur,Female,1973-10-18,18 October 1973,50,9,1973,Gen. X
1057,7603162106760005,65207000.0,81,Healthcare,1.0,2,SULAWESI BARAT,KAB. MAMASA,Buntumalangka,Male,1976-06-21,21 June 1976,47,5,1976,Gen. X
1060,1217054808890017,139009000.0,24,Artist,0.0,4,SUMATERA UTARA,KAB. SAMOSIR,Harian,Female,1989-08-08,08 August 1989,34,17,1989,Gen. Y (Millenials)
1061,1603116901700005,67916000.0,82,Healthcare,0.0,6,SUMATERA SELATAN,KAB. MUARA ENIM,Ujan Mas,Female,1970-01-29,29 January 1970,53,5,1970,Gen. X
1063,7403141409600011,131122000.0,40,Artist,9.0,6,SULAWESI TENGGARA,KAB. MUNA,Lasalepa,Male,1960-09-14,14 September 1960,63,11,1960,Boomers
1064,1209144604650001,173190000.0,37,Doctor,9.0,4,SUMATERA UTARA,KAB. ASAHAN,Pulau Rakyat,Female,1965-04-06,06 April 1965,58,1,1965,Gen. X
1065,3329101910000004,122712000.0,21,Marketing,1.0,1,JAWA TENGAH,KAB. BREBES,Songgom,Male,2000-10-19,19 October 2000,23,4,2000,Gen. Z (Zoomers)
1067,1309081308780018,73892000.0,45,Doctor,1.0,4,SUMATERA BARAT,KAB. KEPULAUAN MENTAWAI,Sipora Utara,Male,1978-08-13,13 August 1978,45,18,1978,Gen. X
1068,3214036704930010,78821000.0,46,Not Employed,1.0,4,JAWA BARAT,KAB. PURWAKARTA,Jatiluhur,Female,1993-04-27,27 April 1993,30,10,1993,Gen. Y (Millenials)
1070,6308071811780010,152226000.0,87,Artist,4.0,4,KALIMANTAN SELATAN,KAB. HULU SUNGAI UTARA,Banjang,Male,1978-11-18,18 November 1978,45,10,1978,Gen. X
1072,1505110508000015,146473000.0,87,Artist,1.0,4,JAMBI,KAB. MUARO JAMBI,Taman Rajo,Male,2000-08-05,05 August 2000,23,15,2000,Gen. Z (Zoomers)
1074,7503161001760004,162332000.0,72,Entertainment,1.0,5,GORONTALO,KAB. BONE BOLANGO,Bulango Timur,Male,1976-01-10,10 January 1976,47,4,1976,Gen. X
1077,6401081201790010,73760000.0,70,Entertainment,1.0,6,KALIMANTAN TIMUR,KAB. PASER,Long Kali,Male,1979-01-12,12 January 1979,44,10,1979,Gen. X
1079,8101131109950008,130267000.0,45,Engineer,8.0,4,MALUKU,KAB. MALUKU TENGAH,Pulau Haruku,Male,1995-09-11,11 September 1995,28,8,1995,Gen. Y (Millenials)
1085,3204255602850008,52884000.0,24,Lawyer,1.0,1,JAWA BARAT,KAB. BANDUNG,Cicalengka,Female,1985-02-16,16 February 1985,38,8,1985,Gen. Y (Millenials)
1088,6402060602790009,90167000.0,84,Engineer,0.0,3,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,Tenggarong,Male,1979-02-06,06 February 1979,44,9,1979,Gen. X
1092,6302155507820019,94316000.0,86,Artist,0.0,6,KALIMANTAN SELATAN,KAB. KOTABARU,Sungai Durian,Female,1982-07-15,15 July 1982,41,19,1982,Gen. Y (Millenials)
1094,7302016612900018,67874000.0,55,Artist,0.0,2,SULAWESI SELATAN,KAB. BULUKUMBA,Gantorang,Female,1990-12-26,26 December 1990,32,18,1990,Gen. Y (Millenials)
1095,3402046401890011,176554000.0,62,Healthcare,1.0,2,DAERAH ISTIMEWA YOGYAKARTA,KAB. BANTUL,Pundong,Female,1989-01-24,24 January 1989,34,11,1989,Gen. Y (Millenials)
1096,3604115402700001,135341000.0,56,Healthcare,10.0,2,BANTEN,KAB. SERANG,Kragilan,Female,1970-02-14,14 February 1970,53,1,1970,Gen. X
1097,3324075105760014,129019000.0,57,Healthcare,0.0,3,JAWA TENGAH,KAB. KENDAL,Boja,Female,1976-05-11,11 May 1976,47,14,1976,Gen. X
1098,5311030102700002,107879000.0,3,Doctor,1.0,6,NUSA TENGGARA TIMUR,KAB. SUMBA TIMUR,Lewa,Male,1970-02-01,01 February 1970,53,2,1970,Gen. X
1101,7402324206960001,156258000.0,54,Entertainment,0.0,4,SULAWESI TENGGARA,KAB. KONAWE,Konawe,Female,1996-06-02,02 June 1996,27,1,1996,Gen. Y (Millenials)
1106,9201085007580008,90414000.0,55,Artist,1.0,5,PAPUA BARAT,KAB. SORONG,Klamono,Female,1958-07-10,10 July 1958,65,8,1958,Boomers
1108,9203031203870013,187305000.0,85,Engineer,6.0,7,PAPUA BARAT,KAB. FAK FAK,Fak-Fak Timur,Male,1987-03-12,12 March 1987,36,13,1987,Gen. Y (Millenials)
1109,5302185203930008,139758000.0,46,Lawyer,0.0,6,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,Oenino,Female,1993-03-12,12 March 1993,30,8,1993,Gen. Y (Millenials)
1112,3213295008890015,92366000.0,14,Healthcare,0.0,6,JAWA BARAT,KAB. SUBANG,Ciater,Female,1989-08-10,10 August 1989,34,15,1989,Gen. Y (Millenials)
1115,6471021408670013,119296000.0,49,Engineer,0.0,7,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Balikpapan Barat,Male,1967-08-14,14 August 1967,56,13,1967,Gen. X
1116,3325094707930010,126306000.0,44,Artist,0.0,1,JAWA TENGAH,KAB. BATANG,Subah,Female,1993-07-07,07 July 1993,30,10,1993,Gen. Y (Millenials)
1121,9112215008690004,165019000.0,12,Entertainment,1.0,2,PAPUA,KAB PEGUNUNGAN BINTANG,Oksamol,Female,1969-08-10,10 August 1969,54,4,1969,Gen. X
1125,7211014403820013,69730000.0,97,Artist,1.0,4,SULAWESI TENGAH,KAB. BANGGAI LAUT,Banggai,Female,1982-03-04,04 March 1982,41,13,1982,Gen. Y (Millenials)
1126,3528064805980004,156793000.0,57,Marketing,2.0,4,JAWA TIMUR,KAB. PAMEKASAN,Palenggaan,Female,1998-05-08,08 May 1998,25,4,1998,Gen. Z (Zoomers)
1129,7401202910610002,150619000.0,32,Artist,10.0,6,SULAWESI TENGGARA,KAB. KOLAKA,Samaturu,Male,1961-10-29,29 October 1961,62,2,1961,Boomers
1130,9113441006710011,100261000.0,10,Artist,1.0,6,PAPUA,KAB. YAHUKIMO,Seredela,Male,1971-06-10,10 June 1971,52,11,1971,Gen. X
1131,7316035308870016,109895000.0,56,Healthcare,5.0,2,SULAWESI SELATAN,KAB. ENREKANG,Baraka,Female,1987-08-13,13 August 1987,36,16,1987,Gen. Y (Millenials)
1135,7208144804720015,112358000.0,27,Artist,0.0,6,SULAWESI TENGAH,KAB. PARIGI MOUTONG,Taopa,Female,1972-04-08,08 April 1972,51,15,1972,Gen. X
1136,3205165208660010,73845000.0,52,Artist,1.0,7,JAWA BARAT,KAB. GARUT,Karangtengah,Female,1966-08-12,12 August 1966,57,10,1966,Gen. X
1138,5206032702940014,118092000.0,100,Entertainment,7.0,3,NUSA TENGGARA BARAT,KAB. BIMA,Woha,Male,1994-02-27,27 February 1994,29,14,1994,Gen. Y (Millenials)
1139,1602123001610006,144242000.0,49,Entertainment,1.0,4,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,Pampangan,Male,1961-01-30,30 January 1961,62,6,1961,Boomers
1140,1501154601800001,140876000.0,90,Entertainment,0.0,4,JAMBI,KAB. KERINCI,Gunung Tujuh,Female,1980-01-06,06 January 1980,43,1,1980,Gen. X
1142,7204094608950005,116644000.0,88,Artist,6.0,3,SULAWESI TENGAH,KAB. TOLI TOLI,Toli-Toli Utara,Female,1995-08-06,06 August 1995,28,5,1995,Gen. Y (Millenials)
1143,3202416809660010,143021000.0,3,Executive,5.0,4,JAWA BARAT,KAB. SUKABUMI,Sagaranten,Female,1966-09-28,28 September 1966,57,10,1966,Gen. X
1145,7108017001970006,64398000.0,7,Lawyer,1.0,6,SULAWESI UTARA,KAB. BOLAANG MONGONDOWUTARA,Sangkub,Female,1997-01-30,30 January 1997,26,6,1997,Gen. Z (Zoomers)
1150,1706114809560016,138087000.0,63,Marketing,1.0,7,BENGKULU,KAB. MUKO MUKO,XIV Koto,Female,1956-09-08,08 September 1956,67,16,1956,Boomers
1151,9113062603600017,147278000.0,51,Lawyer,0.0,4,PAPUA,KAB. YAHUKIMO,Silimo,Male,1960-03-26,26 March 1960,63,17,1960,Boomers
1155,5207015710890008,74358000.0,60,Artist,0.0,6,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,Jereweh,Female,1989-10-17,17 October 1989,34,8,1989,Gen. Y (Millenials)
1157,1216090404920004,62925000.0,24,Engineer,1.0,6,SUMATERA UTARA,KAB. HUMBANG HASUNDUTAN,Pakkat,Male,1992-04-04,04 April 1992,31,4,1992,Gen. Y (Millenials)
1158,1274051207680010,65257000.0,93,Doctor,2.0,3,SUMATERA UTARA,KOTA TANJUNG BALAI,Datuk Bandar,Male,1968-07-12,12 July 1968,55,10,1968,Gen. X
1160,1771060504590010,163783000.0,84,Healthcare,3.0,1,BENGKULU,KOTA BENGKULU,Ratu Agung,Male,1959-04-05,05 April 1959,64,10,1959,Boomers
1162,8203156507030001,155951000.0,21,Healthcare,7.0,4,MALUKU UTARA,KAB. HALMAHERA UTARA,Galela Utara,Female,2003-07-25,25 July 2003,20,1,2003,Gen. Z (Zoomers)
1163,5272025506050013,183071000.0,29,Artist,7.0,4,NUSA TENGGARA BARAT,KOTA BIMA,Rasanae Timur,Female,2005-06-15,15 June 2005,18,13,2005,Gen. Z (Zoomers)
1165,9113274302020003,136747000.0,3,Healthcare,1.0,1,PAPUA,KAB. YAHUKIMO,Walma,Female,2002-02-03,03 February 2002,21,3,2002,Gen. Z (Zoomers)
1166,5321071810040011,189498000.0,18,Artist,4.0,1,NUSA TENGGARA TIMUR,KAB. MALAKA,Sasitamean,Male,2004-10-18,18 October 2004,19,11,2004,Gen. Z (Zoomers)
1168,1219074801790009,185550000.0,54,Artist,0.0,1,SUMATERA UTARA,KAB. BATU BARA,Sei Balai,Female,1979-01-08,08 January 1979,44,9,1979,Gen. X
1169,1408095309710015,119567000.0,19,Artist,5.0,2,RIAU,KAB. SIAK,Koto Gasib,Female,1971-09-13,13 September 1971,52,15,1971,Gen. X
1174,1312067004910010,66089000.0,75,Artist,6.0,3,SUMATERA BARAT,KAB. PASAMAN BARAT,Gunungtuleh,Female,1991-04-30,30 April 1991,32,10,1991,Gen. Y (Millenials)
1176,1502140509620019,52543000.0,23,Executive,0.0,6,JAMBI,KAB. MERANGIN,Tabir Ilir,Male,1962-09-05,05 September 1962,61,19,1962,Boomers
1177,5310181104660001,50429000.0,23,Artist,0.0,1,NUSA TENGGARA TIMUR,KAB. MANGGARAI,Satar Mese Utara,Male,1966-04-11,11 April 1966,57,1,1966,Gen. X
1179,5306065207850010,161130000.0,98,Artist,8.0,3,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Solor Barat,Female,1985-07-12,12 July 1985,38,10,1985,Gen. Y (Millenials)
1181,3209384307830007,179150000.0,91,Artist,5.0,2,JAWA BARAT,KAB. CIREBON,Greged,Female,1983-07-03,03 July 1983,40,7,1983,Gen. Y (Millenials)
1184,1571105902610001,73419000.0,14,Healthcare,0.0,1,JAMBI,KOTA JAMBI,Danau Sipin,Female,1961-02-19,19 February 1961,62,1,1961,Boomers
1186,3527072307580019,54431000.0,93,Healthcare,1.0,7,JAWA TIMUR,KAB. SAMPANG,Jrengik,Male,1958-07-23,23 July 1958,65,19,1958,Boomers
1188,5305145602680015,71322000.0,54,Entertainment,1.0,6,NUSA TENGGARA TIMUR,KAB. ALOR,Pantar Timur,Female,1968-02-16,16 February 1968,55,15,1968,Gen. X
1190,1602146308030009,141428000.0,32,Entertainment,1.0,5,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,Air Sugihan,Female,2003-08-23,23 August 2003,20,9,2003,Gen. Z (Zoomers)
1196,1106195807640004,119833000.0,38,Doctor,1.0,2,ACEH,KAB. ACEH BESAR,Darul Kamal,Female,1964-07-18,18 July 1964,59,4,1964,Boomers
1197,8205106308690009,70803000.0,35,Entertainment,0.0,5,MALUKU UTARA,KAB. KEPULAUAN SULA,Mangoli Utara Timur,Female,1969-08-23,23 August 1969,54,9,1969,Gen. X
1203,1671036010910016,110846000.0,49,Artist,0.0,2,SUMATERA SELATAN,KOTA PALEMBANG,Seberang Ulu II,Female,1991-10-20,20 October 1991,32,16,1991,Gen. Y (Millenials)
1205,8102035412690001,117181000.0,66,Doctor,12.0,5,MALUKU,KAB. MALUKU TENGGARA,Kei Besar,Female,1969-12-14,14 December 1969,53,1,1969,Gen. X
1206,3524146110670018,86898000.0,76,Healthcare,0.0,6,JAWA TIMUR,KAB. LAMONGAN,Paciran,Female,1967-10-21,21 October 1967,56,18,1967,Gen. X
1207,3579035502920006,143241000.0,81,Executive,4.0,7,JAWA TIMUR,KOTA BATU,Junrejo,Female,1992-02-15,15 February 1992,31,6,1992,Gen. Y (Millenials)
1208,6111036511970017,146028000.0,33,Healthcare,0.0,5,KALIMANTAN BARAT,KAB. KAYONG UTARA,Teluk Batang,Female,1997-11-25,25 November 1997,26,17,1997,Gen. Z (Zoomers)
1210,1501056311630008,132486000.0,9,Artist,1.0,2,JAMBI,KAB. KERINCI,Air Hangat,Female,1963-11-23,23 November 1963,60,8,1963,Boomers
1215,5303051104020019,109373000.0,22,Entertainment,4.0,2,NUSA TENGGARA TIMUR,KAB. TIMOR TENGAH UTARA,Kota Kefamenanu,Male,2002-04-11,11 April 2002,21,19,2002,Gen. Z (Zoomers)
1220,3508066310610010,175534000.0,44,Artist,1.0,6,JAWA TIMUR,KAB. LUMAJANG,Kunir,Female,1961-10-23,23 October 1961,62,10,1961,Boomers
1221,5305040602550015,170957000.0,6,Lawyer,1.0,3,NUSA TENGGARA TIMUR,KAB. ALOR,Alor Selatan,Male,1955-02-06,06 February 1955,68,15,1955,Boomers
1223,1201116106020012,104888000.0,8,Healthcare,0.0,4,SUMATERA UTARA,KAB. TAPANULI TENGAH,Sirandorung,Female,2002-06-21,21 June 2002,21,12,2002,Gen. Z (Zoomers)
1225,7403196710610010,139588000.0,66,Executive,0.0,2,SULAWESI TENGGARA,KAB. MUNA,Watopute,Female,1961-10-27,27 October 1961,62,10,1961,Boomers
1226,1802230104010014,126543000.0,45,Homemaker,0.0,3,LAMPUNG,KAB. LAMPUNG TENGAH,Kota Gajah,Male,2001-04-01,01 April 2001,22,14,2001,Gen. Z (Zoomers)
1228,3578132511790001,156823000.0,42,Healthcare,9.0,5,JAWA TIMUR,KOTA SURABAYA,Bubutan,Male,1979-11-25,25 November 1979,44,1,1979,Gen. X
1229,6112014909960002,183201000.0,52,Engineer,8.0,6,KALIMANTAN BARAT,KAB. KUBU RAYA,Sungai Raya,Female,1996-09-09,09 September 1996,27,2,1996,Gen. Y (Millenials)
1232,5319065611820016,61355000.0,13,Healthcare,1.0,3,NUSA TENGGARA TIMUR,KAB. MANGGARAI TIMUR,Kota Komba,Female,1982-11-16,16 November 1982,41,16,1982,Gen. Y (Millenials)
1233,8104112104820003,156014000.0,49,Doctor,14.0,5,MALUKU,KAB. BURU,Lolong Guba,Male,1982-04-21,21 April 1982,41,3,1982,Gen. Y (Millenials)
1234,9113112912020015,184088000.0,21,Entertainment,11.0,7,PAPUA,KAB. YAHUKIMO,Suru Suru,Male,2002-12-29,29 December 2002,20,15,2002,Gen. Z (Zoomers)
1235,7406094401640016,158372000.0,98,Artist,1.0,1,SULAWESI TENGGARA,KAB. BOMBANA,Rarowatu Utara,Female,1964-01-04,04 January 1964,59,16,1964,Boomers
1236,9201424803590013,135742000.0,67,Healthcare,1.0,7,PAPUA BARAT,KAB. SORONG,Moisegen,Female,1959-03-08,08 March 1959,64,13,1959,Boomers
1237,7103106704850017,145704000.0,82,Marketing,0.0,4,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Manganitu Selatan,Female,1985-04-27,27 April 1985,38,17,1985,Gen. Y (Millenials)
1239,1607084512980006,88064000.0,73,Executive,1.0,5,SUMATERA SELATAN,KAB. BANYUASIN,Muara Telang,Female,1998-12-05,05 December 1998,25,6,1998,Gen. Z (Zoomers)
1242,1771093012940004,170669000.0,78,Doctor,9.0,5,BENGKULU,KOTA BENGKULU,Singaran Pati,Male,1994-12-30,30 December 1994,28,4,1994,Gen. Y (Millenials)
1244,3312165901030011,101941000.0,18,Healthcare,1.0,3,JAWA TENGAH,KAB. WONOGIRI,Kismantoro,Female,2003-01-19,19 January 2003,20,11,2003,Gen. Z (Zoomers)
1245,7373045703650011,78795000.0,44,Engineer,0.0,6,SULAWESI SELATAN,KOTA PALOPO,Telluwanua,Female,1965-03-17,17 March 1965,58,11,1965,Gen. X
1247,3517106612790016,177513000.0,81,Lawyer,1.0,5,JAWA TIMUR,KAB. JOMBANG,Peterongan,Female,1979-12-26,26 December 1979,43,16,1979,Gen. X
1254,5315031403650010,105302000.0,75,Doctor,0.0,3,NUSA TENGGARA TIMUR,KAB. MANGGARAI BARAT,Lembor,Male,1965-03-14,14 March 1965,58,10,1965,Gen. X
1257,9101085105740018,136467000.0,72,Healthcare,3.0,3,PAPUA,KAB. MERAUKE,Sota,Female,1974-05-11,11 May 1974,49,18,1974,Gen. X
1258,9114210309630006,189945000.0,20,Engineer,0.0,5,PAPUA,KAB. TOLIKARA,Gundagi,Male,1963-09-03,03 September 1963,60,6,1963,Boomers
1259,1201105211980017,163966000.0,48,Lawyer,1.0,5,SUMATERA UTARA,KAB. TAPANULI TENGAH,Sorkam Barat,Female,1998-11-12,12 November 1998,25,17,1998,Gen. Z (Zoomers)
1260,3205212001760002,52152000.0,17,Artist,0.0,3,JAWA BARAT,KAB. GARUT,Sukaresmi,Male,1976-01-20,20 January 1976,47,2,1976,Gen. X
1261,5306122602700018,145720000.0,62,Homemaker,12.0,7,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Witihama,Male,1970-02-26,26 February 1970,53,18,1970,Gen. X
1262,3203282506990015,188034000.0,61,Healthcare,1.0,5,JAWA BARAT,KAB. CIANJUR,Cipanas,Male,1999-06-25,25 June 1999,24,15,1999,Gen. Z (Zoomers)
1263,7109095708770015,127911000.0,3,Homemaker,9.0,2,SULAWESI UTARA,KAB. KEP. SIAU TAGULANDANGBIARO,Siau Tengah,Female,1977-08-17,17 August 1977,46,15,1977,Gen. X
1265,7413071901700005,144489000.0,10,Artist,14.0,3,SULAWESI TENGGARA,KAB. MUNA BARAT,Tiworo Tengah,Male,1970-01-19,19 January 1970,53,5,1970,Gen. X
1266,3313063110600004,77440000.0,47,Lawyer,0.0,5,JAWA TENGAH,KAB. KARANGANYAR,Tawangmangu,Male,1960-10-31,31 October 1960,63,4,1960,Boomers
1267,7501034101990019,86119000.0,44,Artist,1.0,6,GORONTALO,KAB. GORONTALO,Batudaa,Female,1999-01-01,01 January 1999,24,19,1999,Gen. Z (Zoomers)
1271,3209321304000019,65641000.0,50,Entertainment,4.0,5,JAWA BARAT,KAB. CIREBON,Pasaleman,Male,2000-04-13,13 April 2000,23,19,2000,Gen. Z (Zoomers)
1275,3401060404050003,157757000.0,84,Doctor,0.0,4,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,Sentolo,Male,2005-04-04,04 April 2005,18,3,2005,Gen. Z (Zoomers)
1278,3506182508030007,161156000.0,88,Engineer,0.0,4,JAWA TIMUR,KAB. KEDIRI,Kepung,Male,2003-08-25,25 August 2003,20,7,2003,Gen. Z (Zoomers)
1279,3308105104650008,170647000.0,70,Healthcare,1.0,7,JAWA TENGAH,KAB. MAGELANG,Mertoyudan,Female,1965-04-11,11 April 1965,58,8,1965,Gen. X
1280,7313035511560009,161646000.0,36,Healthcare,0.0,2,SULAWESI SELATAN,KAB. WAJO,Takkalalla,Female,1956-11-15,15 November 1956,67,9,1956,Boomers
1281,1703232709800001,98016000.0,18,Healthcare,9.0,6,BENGKULU,KAB. BENGKULU UTARA,Ulok Kupai,Male,1980-09-27,27 September 1980,43,1,1980,Gen. X
1282,7310050204870009,50526000.0,19,Artist,0.0,6,SULAWESI SELATAN,KAB. PANGKAJENE KEPULAUAN,Balocci,Male,1987-04-02,02 April 1987,36,9,1987,Gen. Y (Millenials)
1284,7210116206880010,97721000.0,48,Engineer,0.0,7,SULAWESI TENGAH,KAB. SIGI,Dolo Barat,Female,1988-06-22,22 June 1988,35,10,1988,Gen. Y (Millenials)
